WhiteElo,BlackElo,Result,Moves,OpeningName
1993,2022,0-1,"['d4', 'e6', 'c4', 'c5', 'd5', 'e5', 'e4', 'd6', 'Nc3', 'Nf6']",Horwitz Defense
1823,1843,1-0,"['d4', 'e6', 'Nf3', 'Nf6', 'Bg5', 'c5', 'e3', 'h6', 'Bxf6', 'Qxf6']",Horwitz Defense
1908,1873,1-0,"['d4', 'e6', 'Nc3', 'd5', 'Bf4', 'Nf6', 'e3', 'Be7', 'Nf3', 'O-O']",Horwitz Defense
1917,1839,0-1,"['d4', 'e6', 'Nf3', 'b6', 'Bg5', 'f6', 'Be3', 'Bb7', 'c4', 'Nc6']",Horwitz Defense
2810,2660,1-0,"['d4', 'e6', 'c3', 'd5', 'Nf3', 'Nf6', 'Bf4', 'Be7', 'e3', 'O-O']",Horwitz Defense
1887,1915,1-0,"['d4', 'e6', 'Nf3', 'd5', 'g3', 'Nf6', 'Bg2', 'Nc6', 'O-O', 'Bd6']",Horwitz Defense
1803,1894,0-1,"['d4', 'e6', 'e4', 'd5', 'e5', 'c5', 'c3', 'cxd4', 'cxd4', 'Ne7']",Horwitz Defense
1859,1854,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'Bb4', 'cxd5', 'Bxc3+']",Horwitz Defense
2261,2189,1-0,"['d4', 'e6', 'c4', 'Ne7', 'Nc3', 'g6', 'Nf3', 'Bg7', 'g3', 'O-O']",Horwitz Defense
1833,1855,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'c6', 'Nf3', 'f5', 'Bg5', 'Be7']",Horwitz Defense
2193,2188,1-0,"['d4', 'e6', 'e3', 'd5', 'Bd3', 'Nf6', 'Nf3', 'Nbd7', 'Nc3', 'c5']",Horwitz Defense
2141,1996,1-0,"['d4', 'e6', 'e4', 'd5', 'Nd2', 'dxe4', 'Nxe4', 'Nd7', 'Nf3', 'Ngf6']",Horwitz Defense
2386,2557,0-1,"['d4', 'e6', 'e4', 'd5', 'Nc3', 'Nf6', 'e5', 'Nfd7', 'f4', 'c5']",Horwitz Defense
2582,2677,0-1,"['d4', 'e6', 'e4', 'c5', 'd5', 'd6', 'Nc3', 'Nf6', 'Nf3', 'Be7']",Horwitz Defense
1986,1969,0-1,"['d4', 'e6', 'c4', 'd6', 'e4', 'a6', 'f4', 'b6', 'Nf3', 'Nd7']",Horwitz Defense
2225,2182,0-1,"['d4', 'e6', 'Nf3', 'd5', 'Bg5', 'Be7', 'Bf4', 'c5', 'Bg3', 'Nc6']",Horwitz Defense
2167,2184,1-0,"['d4', 'e6', 'Bg5', 'c6', 'Bxd8', 'Kxd8', 'e3', 'd5', 'c4', 'Bb4+']",Horwitz Defense
2158,2072,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'c6', 'cxd5', 'exd5', 'Nf3', 'h6']",Horwitz Defense
1908,1907,0-1,"['d4', 'e6', 'Bf4', 'd5', 'Nc3', 'Be7', 'e3', 'Nf6', 'Be2', 'c5']",Horwitz Defense
1994,2022,0-1,"['d4', 'e6', 'e3', 'd5', 'Bd3', 'c5', 'f4', 'b6', 'c3', 'e5']",Horwitz Defense
2492,2438,0-1,"['d4', 'e6', 'c4', 'c5', 'd5', 'd6', 'Nc3', 'e5', 'e4', 'Nf6']",Horwitz Defense
2038,2028,0-1,"['d4', 'e6', 'c4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Bc5', 'Nb3', 'Bb4+']",Horwitz Defense
2015,2002,1-0,"['d4', 'e6', 'Nc3', 'd6', 'e4', 'Be7', 'f4', 'c6', 'Nf3', 'Nd7']",Horwitz Defense
1965,1987,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'dxc4', 'Nf3', 'Nf6', 'e3', 'Be7']",Horwitz Defense
1846,1819,0-1,"['d4', 'e6', 'e4', 'd5', 'exd5', 'exd5', 'Nf3', 'c5', 'c3', 'cxd4']",Horwitz Defense
1949,1955,0-1,"['d4', 'e6', 'e3', 'Ne7', 'Nf3', 'Ng6', 'Be2', 'Be7', 'Nbd2', 'd6']",Horwitz Defense
1873,1878,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'Nf3', 'cxd4', 'exd4', 'Nc6']",Horwitz Defense
2086,2071,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'Nf6', 'Nf3', 'c5', 'Nc3', 'Nc6']",Horwitz Defense
1962,2036,1-0,"['d4', 'e6', 'Nf3', 'd5', 'g3', 'f5', 'Bg2', 'Nf6', 'O-O', 'Bd6']",Horwitz Defense
2272,2348,0-1,"['d4', 'e6', 'Nf3', 'Nf6', 'c4', 'Bb4+', 'Nc3', 'Qe7', 'g4', 'Bxc3+']",Horwitz Defense
1915,1841,0-1,"['d4', 'e6', 'Nf3', 'b6', 'c4', 'Qe7', 'd5', 'Bb7', 'Bg5', 'f6']",Horwitz Defense
2407,2433,0-1,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'Nf6', 'Bd3', 'b6', 'O-O', 'Bb7']",Horwitz Defense
2065,2078,1-0,"['d4', 'e6', 'Nf3', 'b6', 'e3', 'Bb7', 'Bd3', 'Nc6', 'Nbd2', 'Qe7']",Horwitz Defense
2160,2187,0-1,"['d4', 'e6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'h3', 'Ne7', 'e3', 'd5']",Horwitz Defense
2337,2423,0-1,"['d4', 'e6', 'Nf3', 'Nf6', 'g3', 'a6', 'Bg2', 'Be7', 'O-O', 'O-O']",Horwitz Defense
2120,2033,1-0,"['d4', 'e6', 'Bg5', 'Qxg5', 'Nf3', 'Qd8', 'e3', 'b6', 'c3', 'Bb7']",Horwitz Defense
1957,1885,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'dxc4', 'Nf3', 'Nf6', 'Bg5', 'Bb4']",Horwitz Defense
1833,1855,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'c6', 'Nf3', 'f5', 'Bg5', 'Nf6']",Horwitz Defense
1945,1913,1/2-1/2,"['d4', 'e6', 'e3', 'd5', 'c4', 'Nf6', 'Nf3', 'c6', 'Nc3', 'Bd6']",Horwitz Defense
2313,2272,1-0,"['d4', 'e6', 'e3', 'd5', 'c4', 'Nf6', 'Nc3', 'dxc4', 'f4', 'c6']",Horwitz Defense
2151,2188,1-0,"['d4', 'e6', 'c3', 'd5', 'Nf3', 'Nf6', 'Bg5', 'c5', 'Nbd2', 'Nc6']",Horwitz Defense
1918,1945,0-1,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'Nf6', 'g3', 'Bb4+', 'Bd2', 'Nc6']",Horwitz Defense
1841,1844,0-1,"['d4', 'e6', 'c4', 'f5', 'e3', 'Nf6', 'Nc3', 'Bb4', 'Nf3', 'Ne4']",Horwitz Defense
1870,2309,0-1,"['d4', 'e6', 'c4', 'a6', 'Nc3', 'b6', 'e4', 'Bb7', 'f4', 'Be7']",Horwitz Defense
2596,2687,0-1,"['d4', 'e6', 'Nf3', 'd5', 'c4', 'dxc4', 'Nc3', 'c6', 'h3', 'Nf6']",Horwitz Defense
1911,1867,0-1,"['d4', 'e6', 'c4', 'c5', 'Nc3', 'Nf6', 'd5', 'exd5', 'cxd5', 'b6']",Horwitz Defense
1842,1829,1-0,"['d4', 'e6', 'e3', 'd5', 'Nf3', 'Ne7', 'Bd3', 'Ng6', 'O-O', 'Nh4']",Horwitz Defense
2048,2099,1-0,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'Nf6', 'Bg5', 'c6', 'e3', 'Be7']",Horwitz Defense
2163,1911,1-0,"['d4', 'e6', 'Nf3', 'd5', 'g3', 'Nf6', 'Bg2', 'c5', 'O-O', 'Bd6']",Horwitz Defense
1916,1887,1-0,"['d4', 'e6', 'Bg5', 'Ne7', 'Bxe7', 'Qxe7', 'Nf3', 'Qb4+', 'c3', 'Qxb2']",Horwitz Defense
2286,2284,1-0,"['d4', 'e6', 'Nc3', 'Nf6', 'Bf4', 'Be7', 'e3', 'd6', 'Qf3', 'O-O']",Horwitz Defense
2316,2187,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'Nf6', 'c3', 'c5', 'Bg3', 'Nc6']",Horwitz Defense
1948,1982,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'Bd6', 'Bg5', 'c6']",Horwitz Defense
1982,1946,0-1,"['d4', 'e6', 'c4', 'd5', 'cxd5', 'exd5', 'Nc3', 'Nf6', 'e3', 'Bb4']",Horwitz Defense
1862,1935,0-1,"['d4', 'e6', 'Bf4', 'd5', 'a3', 'Nf6', 'Nc3', 'Bd6', 'Bxd6', 'Qxd6']",Horwitz Defense
2580,2251,1-0,"['d4', 'e6', 'c4', 'f5', 'g3', 'Nf6', 'Bg2', 'd5', 'b3', 'c6']",Horwitz Defense
2044,2053,1-0,"['d4', 'e6', 'c4', 'Nf6', 'Nf3', 'd5', 'g3', 'c5', 'Bg2', 'cxd4']",Horwitz Defense
1984,1973,0-1,"['d4', 'e6', 'e3', 'd5', 'Nf3', 'c5', 'Be2', 'cxd4', 'Nxd4', 'Nc6']",Horwitz Defense
2032,2029,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'f5', 'Nf3', 'Nf6', 'e3', 'Bd6']",Horwitz Defense
2523,2472,1-0,"['d4', 'e6', 'c3', 'd5', 'Nd2', 'Nf6', 'Ngf3', 'Be7', 'e3', 'O-O']",Horwitz Defense
1902,1855,0-1,"['d4', 'e6', 'Nf3', 'b6', 'Bg5', 'f6', 'Bf4', 'Bb7', 'e3', 'Nc6']",Horwitz Defense
2351,2362,0-1,"['d4', 'e6', 'Nf3', 'c5', 'c4', 'cxd4', 'Nxd4', 'Nc6', 'Nc3', 'Nf6']",Horwitz Defense
2039,1922,1-0,"['d4', 'e6', 'c4', 'd5', 'e3', 'Nf6', 'cxd5', 'Nxd5', 'Nf3', 'Nf6']",Horwitz Defense
1845,1831,0-1,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'c5', 'Bd3', 'a6', 'O-O', 'c4']",Horwitz Defense
2075,1826,1-0,"['d4', 'e6', 'c3', 'd6', 'Nf3', 'Be7', 'Bf4', 'Nd7', 'e3', 'h5']",Horwitz Defense
2290,2316,1-0,"['d4', 'e6', 'c4', 'Nf6', 'Nf3', 'b6', 'g3', 'Bb7', 'Bg2', 'Be7']",Horwitz Defense
2208,2160,1/2-1/2,"['d4', 'e6', 'e4', 'd5', 'Nc3', 'Bb4', 'exd5', 'exd5', 'Nf3', 'Nf6']",Horwitz Defense
2075,2159,1-0,"['d4', 'e6', 'c4', 'Ke7', 'Nc3', 'Kd6', 'b3', 'Ke7', 'e4', 'Ke8']",Horwitz Defense
1874,2010,0-1,"['d4', 'e6', 'e4', 'c6', 'Nf3', 'd5', 'Bd3', 'Nf6', 'e5', 'Ng4']",Horwitz Defense
1872,1834,1-0,"['d4', 'e6', 'Bf4', 'Be7', 'e3', 'd5', 'c4', 'Bd6', 'Nc3', 'Bxf4']",Horwitz Defense
1856,1820,0-1,"['d4', 'e6', 'e4', 'd5', 'e5', 'c5', 'c3', 'Nc6', 'a3', 'Bd7']",Horwitz Defense
2588,2691,1-0,"['d4', 'e6', 'g3', 'd5', 'Bg2', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6']",Horwitz Defense
2210,2216,0-1,"['d4', 'e6', 'Nf3', 'c5', 'e3', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7']",Horwitz Defense
1872,1825,1-0,"['d4', 'e6', 'Bf4', 'd6', 'e4', 'b6', 'Bd3', 'Bb7', 'Nd2', 'a6']",Horwitz Defense
2172,2222,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'e3', 'c5', 'cxd5', 'cxd4']",Horwitz Defense
2279,2292,0-1,"['d4', 'e6', 'c4', 'd6', 'Nc3', 'Be7', 'Be3', 'Nf6', 'Bf4', 'Nfd7']",Horwitz Defense
2521,2330,1-0,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'c5', 'Nc3', 'cxd4', 'Nxd4', 'e5']",Horwitz Defense
1834,1831,1-0,"['d4', 'e6', 'Nf3', 'c5', 'Bf4', 'cxd4', 'Nxd4', 'd6', 'Nf3', 'e5']",Horwitz Defense
2504,2467,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'cxd5', 'exd5', 'Bg5', 'c6']",Horwitz Defense
1844,1884,0-1,"['d4', 'e6', 'Bf4', 'd5', 'Nf3', 'c5', 'e3', 'cxd4', 'Qxd4', 'Nc6']",Horwitz Defense
1998,1992,1-0,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'c5', 'Nc3', 'cxd4', 'Nxd4', 'Nc6']",Horwitz Defense
2100,2016,1-0,"['d4', 'e6', 'e3', 'd5', 'f4', 'c5', 'Nf3', 'cxd4', 'exd4', 'Nc6']",Horwitz Defense
1849,1851,1-0,"['d4', 'e6', 'c4', 'Nf6', 'Nf3', 'Bb4+', 'Nc3', 'Bxc3+', 'bxc3', 'c6']",Horwitz Defense
1844,1845,1-0,"['d4', 'e6', 'Bf4', 'd5', 'Nf3', 'Nf6', 'Bg3', 'Bd6', 'e3', 'Bxg3']",Horwitz Defense
2163,2137,1-0,"['d4', 'e6', 'Nf3', 'd5', 'Bf4', 'Nf6', 'e3', 'c5', 'c3', 'Nc6']",Horwitz Defense
1900,1856,0-1,"['d4', 'e6', 'Nf3', 'b6', 'c4', 'Bb7', 'Nc3', 'Qe7', 'd5', 'f6']",Horwitz Defense
2098,2092,1-0,"['d4', 'e6', 'e3', 'd5', 'Nf3', 'Be7', 'c4', 'Bd7', 'cxd5', 'exd5']",Horwitz Defense
1909,1913,0-1,"['d4', 'e6', 'Bf4', 'b6', 'a3', 'Bb7', 'f3', 'Qh4+', 'g3', 'Qd8']",Horwitz Defense
2152,2181,0-1,"['d4', 'e6', 'e4', 'd5', 'exd5', 'exd5', 'Nf3', 'Be6', 'Bd3', 'Nf6']",Horwitz Defense
1892,1899,1-0,"['d4', 'e6', 'c4', 'f5', 'Nc3', 'Nf6', 'e3', 'd5', 'Nf3', 'c6']",Horwitz Defense
2185,2315,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'Bd6', 'Bg3', 'Bxg3', 'hxg3', 'c5']",Horwitz Defense
2043,1993,1-0,"['d4', 'e6', 'c4', 'Nf6', 'Nc3', 'b6', 'Bg5', 'Bb7', 'Nf3', 'Be7']",Horwitz Defense
1882,1848,1/2-1/2,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'h3', 'cxd4', 'exd4', 'Nc6']",Horwitz Defense
2582,2681,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'Be7', 'Bg5', 'O-O']",Horwitz Defense
1869,1874,1-0,"['d4', 'e6', 'Nd2', 'd5', 'e4', 'dxe4', 'Nxe4', 'Bd7', 'Nf3', 'Bc6']",Horwitz Defense
1940,1953,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'Bd6', 'Bxd6', 'Qxd6', 'c4', 'dxc4']",Horwitz Defense
2250,2284,0-1,"['d4', 'e6', 'Nf3', 'd5', 'c4', 'Nf6', 'cxd5', 'exd5', 'Nc3', 'c5']",Horwitz Defense
2287,2313,1-0,"['d4', 'e6', 'Nc3', 'd5', 'Bf4', 'c6', 'e3', 'f5', 'g4', 'Nf6']",Horwitz Defense
1842,1973,0-1,"['d4', 'e6', 'f4', 'd5', 'Nf3', 'c5', 'e3', 'Nc6', 'Bd3', 'Bd7']",Horwitz Defense
2172,2222,1-0,"['d4', 'e6', 'Nf3', 'c5', 'c4', 'Nf6', 'd5', 'g6', 'd6', 'Bg7']",Horwitz Defense
1939,1938,1-0,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'Nf6', 'e3', 'Be7', 'g3', 'c6']",Horwitz Defense
2333,2034,1-0,"['d4', 'e6', 'e3', 'b6', 'Bd3', 'Bb7', 'Nf3', 'g6', 'O-O', 'Bg7']",Horwitz Defense
2163,2079,0-1,"['d4', 'e6', 'Nf3', 'd5', 'c4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'Nc6']",Horwitz Defense
2186,2129,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Bb4', 'e3', 'Ne7', 'Nf3', 'Bxc3+']",Horwitz Defense
1860,2061,0-1,"['d4', 'e6', 'c4', 'Nf6', 'Nf3', 'd5', 'Nc3', 'c6', 'Bg5', 'Be7']",Horwitz Defense
1891,1906,0-1,"['d4', 'e6', 'e4', 'd5', 'Nc3', 'Bb4', 'Bd3', 'Nf6', 'e5', 'Bxc3+']",Horwitz Defense
1843,1837,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'e3', 'b6', 'Bd3', 'Bb7']",Horwitz Defense
2044,2016,0-1,"['d4', 'e6', 'c4', 'f5', 'Nc3', 'Nf6', 'Nf3', 'Bb4', 'e3', 'b6']",Horwitz Defense
2063,2114,1-0,"['d4', 'e6', 'Nf3', 'Bb4+', 'c3', 'Be7', 'e3', 'Nf6', 'Bd3', 'c6']",Horwitz Defense
2020,2039,1-0,"['d4', 'e6', 'e3', 'd5', 'c4', 'Nf6', 'Nc3', 'dxc4', 'Nf3', 'a6']",Horwitz Defense
1882,1888,1-0,"['d4', 'e6', 'e4', 'd5', 'e5', 'c5', 'c3', 'Nc6', 'Nf3', 'Nge7']",Horwitz Defense
1837,1830,1-0,"['d4', 'e6', 'e4', 'b6', 'Nf3', 'Bb7', 'Bd3', 'Nf6', 'e5', 'Nd5']",Horwitz Defense
1878,1857,1/2-1/2,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'c6', 'Nf3', 'Nf6', 'Bg5', 'Be7']",Horwitz Defense
2735,2863,1/2-1/2,"['d4', 'e6', 'e4', 'd5', 'Nd2', 'c5', 'exd5', 'exd5', 'Ngf3', 'g6']",Horwitz Defense
1904,1862,0-1,"['d4', 'e6', 'e3', 'Ne7', 'Nf3', 'Ng6', 'h3', 'Be7', 'h4', 'O-O']",Horwitz Defense
2077,2108,1-0,"['d4', 'e6', 'c4', 'Nf6', 'Nc3', 'd5', 'Bg5', 'Bb4', 'cxd5', 'exd5']",Horwitz Defense
1926,1919,0-1,"['d4', 'e6', 'e3', 'd5', 'Nf3', 'Nf6', 'Nc3', 'c5', 'Be2', 'cxd4']",Horwitz Defense
2125,2172,0-1,"['d4', 'e6', 'e3', 'd5', 'f4', 'Nf6', 'Nf3', 'Nbd7', 'Be2', 'c5']",Horwitz Defense
1833,1807,1-0,"['d4', 'e6', 'e3', 'd5', 'Bd3', 'c5', 'c3', 'Nc6', 'f4', 'Nf6']",Horwitz Defense
2119,2121,1-0,"['d4', 'e6', 'c4', 'Nf6', 'Nc3', 'Be7', 'e4', 'O-O', 'e5', 'Ne8']",Horwitz Defense
1827,1877,0-1,"['d4', 'e6', 'c4', 'c6', 'e4', 'd5', 'e5', 'Bd7', 'Nf3', 'b6']",Horwitz Defense
2045,1984,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'e4', 'dxc4', 'e5', 'Nd5']",Horwitz Defense
1891,1944,1-0,"['d4', 'e6', 'Nf3', 'd5', 'Bg5', 'Nf6', 'e3', 'Be7', 'Bd3', 'h6']",Horwitz Defense
2002,2057,0-1,"['d4', 'e6', 'c4', 'd5', 'e3', 'dxc4', 'Bxc4', 'Nf6', 'Nc3', 'Be7']",Horwitz Defense
1881,1889,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'e5']",Horwitz Defense
1895,1856,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Bg5', 'Be7', 'Nf3', 'O-O']",Horwitz Defense
1865,1849,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'c5', 'e3', 'cxd4', 'exd4', 'Nc6']",Horwitz Defense
2023,2006,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'Bd6', 'Bxd6', 'Qxd6', 'Nf3', 'Nf6']",Horwitz Defense
1960,1969,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'h6', 'Bf4', 'Bd6']",Horwitz Defense
2019,2142,0-1,"['d4', 'e6', 'Nc3', 'd5', 'Nf3', 'Nf6', 'Bg5', 'c6', 'Bxf6', 'Qxf6']",Horwitz Defense
1818,1831,0-1,"['d4', 'e6', 'Bf4', 'd5', 'Nf3', 'Nf6', 'e3', 'Bd6', 'Nbd2', 'Bxf4']",Horwitz Defense
2060,2100,0-1,"['d4', 'e6', 'Nf3', 'd5', 'c4', 'Nf6', 'Nc3', 'Be7', 'Bf4', 'O-O']",Horwitz Defense
2085,1843,1-0,"['d4', 'e6', 'Nf3', 'd6', 'Bg5', 'Be7', 'Bxe7', 'Nxe7', 'e3', 'd5']",Horwitz Defense
2032,2121,0-1,"['d4', 'e6', 'Nf3', 'b6', 'c3', 'Bb7', 'Bg5', 'f6', 'Bh4', 'd5']",Horwitz Defense
1907,1901,0-1,"['d4', 'e6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'Ne7', 'f4', 'c6']",Horwitz Defense
2045,2066,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Bf4', 'Be7', 'e3', 'O-O']",Horwitz Defense
1932,1916,0-1,"['d4', 'e6', 'Bf4', 'b6', 'Nf3', 'Bb7', 'Nbd2', 'Qe7', 'c3', 'Nc6']",Horwitz Defense
1899,1858,0-1,"['d4', 'e6', 'Nf3', 'b6', 'Bg5', 'f6', 'Bd2', 'Qe7', 'c4', 'Nc6']",Horwitz Defense
2245,2020,1-0,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'c6', 'cxd5', 'exd5', 'Nc3', 'Bd6']",Horwitz Defense
2262,2341,1-0,"['d4', 'e6', 'c4', 'f5', 'Nc3', 'Nf6', 'Bf4', 'Bb4', 'e3', 'Bxc3+']",Horwitz Defense
1977,2009,0-1,"['d4', 'e6', 'Bf4', 'Bd6', 'e3', 'Ne7', 'Bxd6', 'cxd6', 'Nf3', 'O-O']",Horwitz Defense
2036,2016,0-1,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'dxc4', 'Nc3', 'Nf6', 'e4', 'a6']",Horwitz Defense
1834,1832,1-0,"['d4', 'e6', 'Nf3', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nc3', 'Nc6']",Horwitz Defense
1998,2003,1/2-1/2,"['d4', 'e6', 'Nf3', 'd5', 'Bg5', 'Be7', 'h4', 'Nf6', 'e3', 'Ne4']",Horwitz Defense
1961,1949,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'Bd6', 'Bxd6', 'Qxd6', 'Nf3', 'Ne7']",Horwitz Defense
2597,2690,1-0,"['d4', 'e6', 'Nf3', 'f5', 'g3', 'Nf6', 'Bg2', 'b5', 'O-O', 'Bb7']",Horwitz Defense
1952,1988,0-1,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'dxc4', 'Nc3', 'Nf6', 'e4', 'Bb4']",Horwitz Defense
2439,2326,0-1,"['d4', 'e6', 'Nf3', 'c5', 'c4', 'cxd4', 'Nxd4', 'Nc6', 'Nc3', 'Nf6']",Horwitz Defense
1955,1883,0-1,"['d4', 'e6', 'c4', 'd6', 'e4', 'Be7', 'Nf3', 'a6', 'Be3', 'Nd7']",Horwitz Defense
1889,1891,1-0,"['d4', 'e6', 'c4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'a6', 'b3', 'Nf6']",Horwitz Defense
1989,1968,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'dxc4', 'e4', 'c5', 'Nf3', 'Nc6']",Horwitz Defense
2469,2465,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'c6', 'cxd5', 'exd5']",Horwitz Defense
2155,2183,1-0,"['d4', 'e6', 'Nc3', 'd5', 'e4', 'c6', 'exd5', 'exd5', 'Nf3', 'Bd6']",Horwitz Defense
2002,2033,0-1,"['d4', 'e6', 'e4', 'd5', 'e5', 'c5', 'c3', 'Nc6', 'Nf3', 'Qb6']",Horwitz Defense
1896,1907,1-0,"['d4', 'e6', 'Bf4', 'c6', 'e3', 'd5', 'Nf3', 'f5', 'h3', 'Nf6']",Horwitz Defense
2498,2239,0-1,"['d4', 'e6', 'e4', 'Be7', 'Nc3', 'd5', 'Nf3', 'Nf6', 'e5', 'Nfd7']",Horwitz Defense
2177,2170,1-0,"['d4', 'e6', 'c4', 'd5', 'cxd5', 'exd5', 'Nc3', 'Nf6', 'Nf3', 'Be7']",Horwitz Defense
2080,1865,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'Be7', 'cxd5', 'exd5']",Horwitz Defense
1892,1815,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e4', 'Bd6', 'Bxd6', 'Qxd6', 'exd5', 'Qxd5']",Horwitz Defense
1898,1859,1-0,"['d4', 'e6', 'Nf3', 'b6', 'c4', 'Qe7', 'd5', 'f6', 'e3', 'Bb7']",Horwitz Defense
2132,2148,0-1,"['d4', 'e6', 'Bf4', 'd5', 'Nf3', 'f6', 'e3', 'h5', 'h3', 'Nc6']",Horwitz Defense
2206,2239,0-1,"['d4', 'e6', 'c4', 'Ne7', 'Nc3', 'b6', 'Nf3', 'Bb7', 'g3', 'g6']",Horwitz Defense
1824,1857,1-0,"['d4', 'e6', 'e4', 'd5', 'f3', 'c5', 'c3', 'Nc6', 'Ne2', 'cxd4']",Horwitz Defense
2177,2137,1-0,"['d4', 'e6', 'Nf3', 'f5', 'g3', 'b6', 'c4', 'Bb7', 'Bg2', 'Nf6']",Horwitz Defense
2001,2011,0-1,"['d4', 'e6', 'f4', 'f5', 'Nf3', 'Nf6', 'e3', 'd5', 'Bd3', 'b6']",Horwitz Defense
1813,1838,1/2-1/2,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Bg5', 'Bb4', 'Qc2', 'h6']",Horwitz Defense
2359,2414,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'cxd5', 'exd5', 'Bg5', 'c6']",Horwitz Defense
2000,1933,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7']",Horwitz Defense
1937,1881,0-1,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'Nf6', 'e3', 'c6', 'Bd3', 'Bd6']",Horwitz Defense
1999,1896,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'c6', 'Bg5', 'Be7']",Horwitz Defense
1943,1944,0-1,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'Bb4+', 'Bd2', 'Nc6', 'e3', 'Bxd2+']",Horwitz Defense
2103,2141,1-0,"['d4', 'e6', 'e3', 'd5', 'Bd3', 'Nf6', 'Nd2', 'Bd6', 'f4', 'c5']",Horwitz Defense
2151,2187,0-1,"['d4', 'e6', 'Nf3', 'd5', 'Bf4', 'Be7', 'Bg3', 'Nf6', 'e3', 'O-O']",Horwitz Defense
1865,1932,0-1,"['d4', 'e6', 'c4', 'Nf6', 'Nf3', 'd5', 'Bg5', 'Nbd7', 'a3', 'c6']",Horwitz Defense
2488,2377,1-0,"['d4', 'e6', 'e3', 'd5', 'f4', 'Nf6', 'Nf3', 'c5', 'Bd3', 'Nc6']",Horwitz Defense
1868,1903,1/2-1/2,"['d4', 'e6', 'd5', 'c5', 'dxe6', 'fxe6', 'c3', 'Nf6', 'Nf3', 'd5']",Horwitz Defense
