WhiteElo,BlackElo,Result,Moves,OpeningName
1980,1987,1-0,"['d4', 'g6', 'Nf3', 'd5', 'c4', 'dxc4', 'Nc3', 'Bg7', 'e4', 'Nc6']",Queen's Pawn Game: Modern Defense
2101,2108,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'c4', 'e5', 'Nc3', 'exd4', 'Nxd4', 'd5']",Queen's Pawn Game: Modern Defense
1878,1902,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'c4', 'c6', 'Nc3', 'Nf6']",Queen's Pawn Game: Modern Defense
2084,2094,1-0,"['d4', 'g6', 'Bh6', 'Bxh6', 'Qd2', 'Bg7', 'Nc3', 'c5', 'e3', 'cxd4']",Queen's Pawn Game: Modern Defense
2188,1944,1-0,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'c5', 'c3', 'cxd4', 'exd4', 'Nf6']",Queen's Pawn Game: Modern Defense
2413,2268,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'c4', 'd5', 'cxd5', 'Qxd5', 'Nc3', 'Qd8']",Queen's Pawn Game: Modern Defense
2000,2182,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'Nf3', 'c5', 'e3', 'Nc6', 'c3', 'cxd4']",Queen's Pawn Game: Modern Defense
2018,2014,0-1,"['d4', 'g6', 'e3', 'Bg7', 'c3', 'd6', 'Bd3', 'e6', 'Nf3', 'Ne7']",Queen's Pawn Game: Modern Defense
1983,2039,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'Bg5', 'h6', 'Bh4', 'Nc6', 'c3', 'Nf6']",Queen's Pawn Game: Modern Defense
1905,1900,1-0,"['d4', 'g6', 'e4', 'Bg7', 'c3', 'Nc6', 'Bd3', 'e6', 'Ne2', 'Nf6']",Queen's Pawn Game: Modern Defense
1852,1909,0-1,"['d4', 'g6', 'c4', 'Bg7', 'e4', 'e6', 'Nc3', 'Ne7', 'Nf3', 'O-O']",Queen's Pawn Game: Modern Defense
1929,2034,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'Nf6', 'Nf3', 'O-O', 'Bc4', 'd6']",Queen's Pawn Game: Modern Defense
2179,2156,1-0,"['d4', 'g6', 'e4', 'Bg7', 'Nf3', 'd6', 'Be2', 'Nf6', 'Nc3', 'O-O']",Queen's Pawn Game: Modern Defense
1861,2116,0-1,"['d4', 'g6', 'e3', 'Bg7', 'Bd3', 'Nf6', 'f4', 'O-O', 'Nf3', 'd6']",Queen's Pawn Game: Modern Defense
2466,2301,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'c5', 'd5', 'd6', 'e4', 'a6']",Queen's Pawn Game: Modern Defense
1928,1917,1-0,"['d4', 'g6', 'Nf3', 'f6', 'e3', 'Nh6', 'c4', 'Nf7', 'Nc3', 'Bg7']",Queen's Pawn Game: Modern Defense
1893,2144,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'e6', 'e4', 'Ne7', 'Nf3', 'Bxd4']",Queen's Pawn Game: Modern Defense
1926,2000,0-1,"['d4', 'g6', 'Be3', 'Bg7', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd5']",Queen's Pawn Game: Modern Defense
2000,2000,1/2-1/2,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'c6', 'e4', 'd6', 'Nf3', 'Bg4']",Queen's Pawn Game: Modern Defense
2006,2040,1-0,"['d4', 'g6', 'Nc3', 'Bg7', 'Be3', 'd6', 'Qd2', 'Nd7', 'O-O-O', 'e5']",Queen's Pawn Game: Modern Defense
1830,1903,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'Nf3', 'f5', 'c3', 'Nh6']",Queen's Pawn Game: Modern Defense
1910,1913,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'Bf4', 'c6', 'e3', 'd5', 'Be2', 'Nd7']",Queen's Pawn Game: Modern Defense
2032,1990,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'e4', 'd6', 'Be3', 'Nf6', 'Bd3', 'O-O']",Queen's Pawn Game: Modern Defense
2453,2422,1-0,"['d4', 'g6', 'c3', 'Bg7', 'Nf3', 'c5', 'Bg5', 'cxd4', 'cxd4', 'Nc6']",Queen's Pawn Game: Modern Defense
1951,2110,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Be2', 'd6', 'a4', 'Nf6', 'Bf3', 'Nc6']",Queen's Pawn Game: Modern Defense
2129,2159,0-1,"['d4', 'g6', 'c4', 'Bg7', 'Nf3', 'Nf6', 'Nc3', 'O-O', 'e4', 'd6']",Queen's Pawn Game: Modern Defense
2312,2215,1-0,"['d4', 'g6', 'c3', 'Bg7', 'Nf3', 'Nf6', 'Bg5', 'd6', 'Nbd2', 'h6']",Queen's Pawn Game: Modern Defense
2134,1916,1-0,"['d4', 'g6', 'e3', 'Bg7', 'Bd3', 'd6', 'f4', 'Nd7', 'Nf3', 'e6']",Queen's Pawn Game: Modern Defense
1896,1903,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'Nbd2', 'd5', 'e3', 'Nf6', 'Be2', 'O-O']",Queen's Pawn Game: Modern Defense
1899,1921,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'e4', 'd6', 'Bg5', 'Nd7', 'c3', 'a6']",Queen's Pawn Game: Modern Defense
1857,1870,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'e4', 'e6', 'c3', 'Ne7', 'e5', 'O-O']",Queen's Pawn Game: Modern Defense
1911,1891,0-1,"['d4', 'g6', 'e3', 'Bg7', 'Bd3', 'e6', 'f4', 'Ne7', 'Nf3', 'O-O']",Queen's Pawn Game: Modern Defense
1859,1834,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'Bg5', 'Nf6', 'Nc3', 'O-O', 'e4', 'h6']",Queen's Pawn Game: Modern Defense
2007,2025,0-1,"['d4', 'g6', 'e3', 'Bg7', 'c3', 'c5', 'Bd3', 'cxd4', 'exd4', 'Nf6']",Queen's Pawn Game: Modern Defense
1895,1909,0-1,"['d4', 'g6', 'Bg5', 'Bg7', 'Nf3', 'd6', 'g3', 'Nf6', 'Bg2', 'O-O']",Queen's Pawn Game: Modern Defense
1860,1862,0-1,"['d4', 'g6', 'Nc3', 'Bg7', 'b3', 'd6', 'Bb2', 'Nf6', 'f3', 'O-O']",Queen's Pawn Game: Modern Defense
2281,2310,1-0,"['d4', 'g6', 'e3', 'Bg7', 'f4', 'd6', 'Nf3', 'Nf6', 'Bc4', 'O-O']",Queen's Pawn Game: Modern Defense
1910,1889,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'c3', 'e6', 'Bf4', 'Ne7', 'e4', 'd6']",Queen's Pawn Game: Modern Defense
2473,2361,1-0,"['d4', 'g6', 'c4', 'Bg7', 'e3', 'c5', 'Nf3', 'cxd4', 'exd4', 'd5']",Queen's Pawn Game: Modern Defense
1918,1949,1-0,"['d4', 'g6', 'Nc3', 'Bg7', 'Bf4', 'b6', 'Qd2', 'Bb7', 'O-O-O', 'Bf6']",Queen's Pawn Game: Modern Defense
2103,2028,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'e4', 'd6', 'Bd3', 'Nc6', 'c3', 'e5']",Queen's Pawn Game: Modern Defense
1891,2058,1-0,"['d4', 'g6', 'e4', 'Bg7', 'f4', 'e6', 'Nf3', 'Ne7', 'Be2', 'd6']",Queen's Pawn Game: Modern Defense
1881,1881,1-0,"['d4', 'g6', 'c4', 'Bg7', 'e3', 'd6', 'Bd2', 'Nc6', 'Bc3', 'e5']",Queen's Pawn Game: Modern Defense
2020,1889,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'h4', 'd6', 'h5', 'Nc6', 'hxg6', 'hxg6']",Queen's Pawn Game: Modern Defense
1922,1928,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'e3', 'c6', 'b3', 'd6', 'Bb2', 'e6']",Queen's Pawn Game: Modern Defense
1958,1956,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'e4', 'd6', 'c4', 'Nf6', 'Nc3', 'O-O']",Queen's Pawn Game: Modern Defense
1913,1915,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Be3', 'd6', 'Be2', 'Nc6', 'Qd2', 'e6']",Queen's Pawn Game: Modern Defense
1888,1915,0-1,"['d4', 'g6', 'Bg5', 'Bg7', 'Nf3', 'd6', 'g3', 'Nf6', 'Bg2', 'Nbd7']",Queen's Pawn Game: Modern Defense
1805,1822,0-1,"['d4', 'g6', 'e4', 'd6', 'f4', 'h6', 'Nf3', 'e6', 'e5', 'd5']",Queen's Pawn Game: Modern Defense
2152,2247,0-1,"['d4', 'g6', 'c4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'Nd7', 'Bg5', 'e5']",Queen's Pawn Game: Modern Defense
2589,2740,0-1,"['d4', 'g6', 'e3', 'Bg7', 'Nf3', 'Nf6', 'Be2', 'O-O', 'O-O', 'c5']",Queen's Pawn Game: Modern Defense
1954,1894,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'c3', 'f5', 'Bg5', 'Nf6', 'Nbd2', 'b6']",Queen's Pawn Game: Modern Defense
1851,2053,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'e4', 'Nc6', 'd5', 'Ne5', 'c4', 'e6']",Queen's Pawn Game: Modern Defense
1970,1994,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'c6', 'e3', 'd5', 'Nf3', 'dxc4']",Queen's Pawn Game: Modern Defense
1916,1889,0-1,"['d4', 'g6', 'e3', 'Bg7', 'Nf3', 'c5', 'c3', 'Nc6', 'Nbd2', 'cxd4']",Queen's Pawn Game: Modern Defense
1882,1928,1-0,"['d4', 'g6', 'Bg5', 'Bg7', 'e3', 'e6', 'Bxd8', 'Kxd8', 'Nf3', 'd5']",Queen's Pawn Game: Modern Defense
2054,1946,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'c5', 'e4', 'cxd4', 'Nce2', 'Nc6']",Queen's Pawn Game: Modern Defense
2185,2229,1-0,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'Be5', 'dxe5', 'Nf3', 'e4']",Queen's Pawn Game: Modern Defense
2414,2387,1-0,"['d4', 'g6', 'e3', 'Nf6', 'f4', 'd6', 'Nf3', 'Bg7', 'Be2', 'O-O']",Queen's Pawn Game: Modern Defense
2160,2147,1-0,"['d4', 'g6', 'Nc3', 'Bg7', 'e4', 'Nf6', 'Nf3', 'O-O', 'Be2', 'd5']",Queen's Pawn Game: Modern Defense
2085,2094,0-1,"['d4', 'g6', 'Bh6', 'Bxh6', 'Nc3', 'Bg7', 'Qd2', 'c5', 'O-O-O', 'cxd4']",Queen's Pawn Game: Modern Defense
2111,2089,0-1,"['d4', 'g6', 'Nc3', 'Bg7', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'Nf6']",Queen's Pawn Game: Modern Defense
2347,2384,0-1,"['d4', 'g6', 'c4', 'Nf6', 'Nc3', 'd6', 'e4', 'c6', 'f3', 'Nbd7']",Queen's Pawn Game: Modern Defense
1922,1917,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'b6', 'e4', 'Bb7', 'Nf3', 'd6']",Queen's Pawn Game: Modern Defense
2178,2193,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'Bf4', 'd6', 'Nbd2', 'Nf6', 'e3', 'O-O']",Queen's Pawn Game: Modern Defense
1808,1911,1-0,"['d4', 'g6', 'e3', 'Bg7', 'Bd3', 'd6', 'h4', 'Nc6', 'h5', 'e5']",Queen's Pawn Game: Modern Defense
2058,2039,1-0,"['d4', 'g6', 'b3', 'Bg7', 'Bb2', 'd6', 'Nd2', 'Nd7', 'Qc1', 'e5']",Queen's Pawn Game: Modern Defense
2084,2101,0-1,"['d4', 'g6', 'c4', 'Bg7', 'e4', 'e6', 'Nc3', 'Ne7', 'Nf3', 'c6']",Queen's Pawn Game: Modern Defense
2565,2388,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bg5', 'h6']",Queen's Pawn Game: Modern Defense
2063,2050,1-0,"['d4', 'g6', 'e4', 'Bg7', 'f4', 'e6', 'Nf3', 'd5', 'e5', 'Ne7']",Queen's Pawn Game: Modern Defense
2393,2451,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'g3', 'Nf6', 'Bg2', 'O-O', 'O-O', 'c5']",Queen's Pawn Game: Modern Defense
2495,2407,1-0,"['d4', 'g6', 'e3', 'Bg7', 'Nf3', 'c5', 'g3', 'cxd4', 'exd4', 'd6']",Queen's Pawn Game: Modern Defense
2574,2613,0-1,"['d4', 'g6', 'Bh6', 'Bxh6', 'e3', 'Bg7', 'Nf3', 'Nf6', 'Nbd2', 'O-O']",Queen's Pawn Game: Modern Defense
2325,2260,1/2-1/2,"['d4', 'g6', 'Nf3', 'Bg7', 'c3', 'd6', 'Bf4', 'Bg4', 'e3', 'Nc6']",Queen's Pawn Game: Modern Defense
2901,2823,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'g3', 'd6', 'Bg2', 'Nf6', 'O-O', 'O-O']",Queen's Pawn Game: Modern Defense
1909,1957,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'Bg5', 'b6', 'e3', 'Bb7', 'Be2', 'Nf6']",Queen's Pawn Game: Modern Defense
2030,2097,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'g3', 'd6', 'Bg2', 'Nf6', 'c4', 'O-O']",Queen's Pawn Game: Modern Defense
2043,2024,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Nc3', 'd6', 'Bf4', 'Nf6', 'e5', 'Nh5']",Queen's Pawn Game: Modern Defense
2230,2097,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Nf3', 'c6', 'c4', 'd5', 'cxd5', 'cxd5']",Queen's Pawn Game: Modern Defense
2047,1998,1-0,"['d4', 'g6', 'e4', 'Bg7', 'c4', 'c5', 'd5', 'd6', 'Nc3', 'a6']",Queen's Pawn Game: Modern Defense
1848,1852,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'Bg5', 'Nf6', 'Bxf6', 'Bxf6', 'e3', 'O-O']",Queen's Pawn Game: Modern Defense
2022,2045,1-0,"['d4', 'g6', 'e4', 'Bg7', 'Be3', 'e6', 'Bd3', 'd5', 'e5', 'Nd7']",Queen's Pawn Game: Modern Defense
2522,2551,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'Nf3', 'c6', 'h3', 'Qb6']",Queen's Pawn Game: Modern Defense
2001,1984,0-1,"['d4', 'g6', 'e3', 'Bg7', 'f4', 'd6', 'Nf3', 'c6', 'Bd3', 'e6']",Queen's Pawn Game: Modern Defense
2112,2070,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'e4', 'd6', 'Nc3', 'Nf6', 'Be3', 'O-O']",Queen's Pawn Game: Modern Defense
2197,2216,1-0,"['d4', 'g6', 'Bf4', 'Bg7', 'Be5', 'Bxe5', 'dxe5', 'd6', 'Nf3', 'dxe5']",Queen's Pawn Game: Modern Defense
2198,2199,1/2-1/2,"['d4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Nf3', 'Nf6', 'e5', 'dxe5']",Queen's Pawn Game: Modern Defense
2282,2281,1-0,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'Nf6', 'Be2', 'O-O', 'h4', 'd6']",Queen's Pawn Game: Modern Defense
2226,2285,1/2-1/2,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'c5', 'c3', 'Qb6', 'Qc2', 'Nc6']",Queen's Pawn Game: Modern Defense
2096,2122,0-1,"['d4', 'g6', 'e4', 'Bg7', 'e5', 'd6', 'Qe2', 'dxe5', 'dxe5', 'Nc6']",Queen's Pawn Game: Modern Defense
2101,2102,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'c4', 'c5', 'Nc3', 'cxd4', 'Nxd4', 'Nc6']",Queen's Pawn Game: Modern Defense
2066,1990,1-0,"['d4', 'g6', 'e3', 'Bg7', 'f4', 'Nf6', 'Nf3', 'd5', 'Bd3', 'O-O']",Queen's Pawn Game: Modern Defense
2014,1984,1-0,"['d4', 'g6', 'c4', 'Nf6', 'Nc3', 'Bg7', 'e4', 'd6', 'Bd3', 'O-O']",Queen's Pawn Game: Modern Defense
2061,1996,1-0,"['d4', 'g6', 'e4', 'Bg7', 'h4', 'c5', 'd5', 'h5', 'c3', 'd6']",Queen's Pawn Game: Modern Defense
2521,2567,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nf3', 'c5', 'd5', 'b5', 'cxb5', 'Bb7']",Queen's Pawn Game: Modern Defense
1923,1923,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nf3', 'Nf6', 'g3', 'd6', 'Bg2', 'Nbd7']",Queen's Pawn Game: Modern Defense
1986,2000,0-1,"['d4', 'g6', 'e4', 'Bg7', 'c3', 'e6', 'f4', 'Ne7', 'e5', 'O-O']",Queen's Pawn Game: Modern Defense
1836,1829,0-1,"['d4', 'g6', 'e3', 'Bg7', 'Nf3', 'e6', 'Bd3', 'Ne7', 'c3', 'd5']",Queen's Pawn Game: Modern Defense
1896,1899,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'Bd3', 'Nd7', 'Nf3', 'Ngf6']",Queen's Pawn Game: Modern Defense
1950,1968,1-0,"['d4', 'g6', 'Nc3', 'Bg7', 'Bf4', 'd6', 'e4', 'Nf6', 'h4', 'h5']",Queen's Pawn Game: Modern Defense
1993,2005,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bg5', 'a6']",Queen's Pawn Game: Modern Defense
2098,2044,0-1,"['d4', 'g6', 'e3', 'Bg7', 'Bd3', 'b6', 'f4', 'Bb7', 'Nf3', 'Nc6']",Queen's Pawn Game: Modern Defense
2063,2131,0-1,"['d4', 'g6', 'e3', 'Bg7', 'c4', 'Nf6', 'Nc3', 'd6', 'h4', 'O-O']",Queen's Pawn Game: Modern Defense
2512,2561,1-0,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'Nf3', 'c6', 'h3', 'Qb6']",Queen's Pawn Game: Modern Defense
1879,1970,0-1,"['d4', 'g6', 'e3', 'Bg7', 'Nf3', 'c5', 'Be2', 'cxd4', 'exd4', 'Nf6']",Queen's Pawn Game: Modern Defense
2080,2099,1-0,"['d4', 'g6', 'Bg5', 'Bg7', 'e3', 'h6', 'Bxe7', 'Qxe7', 'Nc3', 'Nf6']",Queen's Pawn Game: Modern Defense
1899,1844,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'b6', 'Nf3', 'Bb7', 'e4', 'd6']",Queen's Pawn Game: Modern Defense
1848,1841,0-1,"['d4', 'g6', 'e3', 'Bg7', 'f4', 'd6', 'Nf3', 'Nf6', 'Bd3', 'O-O']",Queen's Pawn Game: Modern Defense
1888,1884,0-1,"['d4', 'g6', 'Bg5', 'Bg7', 'e3', 'd6', 'a3', 'Nf6', 'Bh4', 'O-O']",Queen's Pawn Game: Modern Defense
2059,2136,0-1,"['d4', 'g6', 'c3', 'Bg7', 'Bg5', 'h6', 'Bh4', 'b6', 'Nf3', 'Bb7']",Queen's Pawn Game: Modern Defense
2010,2042,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'Nf3', 'd6', 'e3', 'e6', 'Nbd2', 'Ne7']",Queen's Pawn Game: Modern Defense
1819,1821,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'e6', 'Bg5', 'c6', 'Bxd8', 'Kxd8']",Queen's Pawn Game: Modern Defense
2011,2064,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'Bg5', 'Nf6', 'e3', 'O-O', 'Bd3', 'h6']",Queen's Pawn Game: Modern Defense
1832,2065,0-1,"['d4', 'g6', 'e3', 'Bg7', 'f4', 'Nf6', 'Nh3', 'O-O', 'Bd3', 'd5']",Queen's Pawn Game: Modern Defense
1887,1901,1-0,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'c5', 'Nf3', 'Nc6', 'c3', 'Qb6']",Queen's Pawn Game: Modern Defense
2093,1915,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'e6', 'e4', 'Ne7', 'Bg5', 'f6']",Queen's Pawn Game: Modern Defense
2750,2744,0-1,"['d4', 'g6', 'c4', 'Bg7', 'Nf3', 'Nf6', 'g3', 'O-O', 'Bg2', 'd5']",Queen's Pawn Game: Modern Defense
2486,2591,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'g3', 'd6', 'Bg2', 'c6', 'O-O', 'f5']",Queen's Pawn Game: Modern Defense
2080,2098,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'c3', 'Nf6', 'Nf3', 'Nh5']",Queen's Pawn Game: Modern Defense
2086,2077,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'c4', 'd6', 'Nc3', 'Nc6', 'Bg5', 'Bg4']",Queen's Pawn Game: Modern Defense
2193,2181,1-0,"['d4', 'g6', 'e3', 'Bg7', 'Nf3', 'Nf6', 'Nc3', 'd5', 'Bd3', 'Nc6']",Queen's Pawn Game: Modern Defense
1944,1921,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'Nbd2', 'b6', 'c3', 'Bb7', 'g3', 'e5']",Queen's Pawn Game: Modern Defense
1869,1887,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'Nc3', 'd6', 'e4', 'Nf6', 'Qd2', 'O-O']",Queen's Pawn Game: Modern Defense
1802,1812,1-0,"['d4', 'g6', 'Nc3', 'Bg7', 'Bf4', 'd6', 'e4', 'Nc6', 'Nf3', 'Bg4']",Queen's Pawn Game: Modern Defense
2031,2030,1-0,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'c3', 'Nd7', 'Bg3', 'e5']",Queen's Pawn Game: Modern Defense
1908,1848,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Bc4', 'Nc6', 'c3', 'b6', 'Nf3', 'Bb7']",Queen's Pawn Game: Modern Defense
1925,1929,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'Nf3', 'e5', 'Bd3', 'exf4']",Queen's Pawn Game: Modern Defense
2096,2072,1-0,"['d4', 'g6', 'Nc3', 'Bg7', 'Bf4', 'd6', 'e3', 'Nf6', 'h4', 'O-O']",Queen's Pawn Game: Modern Defense
1815,1821,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Nf3', 'd6', 'Bc4', 'c6', 'O-O', 'Qb6']",Queen's Pawn Game: Modern Defense
2185,2123,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'c4', 'd6', 'Nc3', 'e5', 'd5', 'f5']",Queen's Pawn Game: Modern Defense
2243,2201,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Nf3', 'd6', 'h3', 'a6', 'Be3', 'b5']",Queen's Pawn Game: Modern Defense
1834,1827,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'e3', 'e6', 'Bd3', 'Ne7', 'Nbd2', 'O-O']",Queen's Pawn Game: Modern Defense
2307,2317,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'c4', 'd6', 'Nc3', 'e5', 'Bg5', 'f6']",Queen's Pawn Game: Modern Defense
2331,2212,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Nc3', 'c5', 'Nge2', 'cxd4', 'Nxd4', 'Nc6']",Queen's Pawn Game: Modern Defense
1978,1963,0-1,"['d4', 'g6', 'e4', 'Bg7', 'Nc3', 'd6', 'h3', 'Nc6', 'Nf3', 'e5']",Queen's Pawn Game: Modern Defense
2088,1998,0-1,"['d4', 'g6', 'e3', 'Bg7', 'f4', 'c5', 'Bd3', 'cxd4', 'exd4', 'Bxd4']",Queen's Pawn Game: Modern Defense
1985,2012,1/2-1/2,"['d4', 'g6', 'e4', 'Bg7', 'Be3', 'd6', 'c4', 'Nf6', 'Nc3', 'O-O']",Queen's Pawn Game: Modern Defense
2410,2595,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'e3', 'd6', 'Be2', 'c6', 'O-O', 'f5']",Queen's Pawn Game: Modern Defense
2046,2056,0-1,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'b6', 'e4', 'Bb7', 'f4', 'Nf6']",Queen's Pawn Game: Modern Defense
2101,2147,1/2-1/2,"['d4', 'g6', 'Nc3', 'Bg7', 'Bf4', 'Nf6', 'e3', 'd6', 'h4', 'Nbd7']",Queen's Pawn Game: Modern Defense
2103,2080,0-1,"['d4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'c5', 'Bf4', 'cxd4', 'e4', 'dxc3']",Queen's Pawn Game: Modern Defense
1830,1860,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'e3', 'Nf6', 'b3', 'O-O', 'Bb2', 'd5']",Queen's Pawn Game: Modern Defense
1868,1860,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'c4', 'd6', 'Nc3', 'f5', 'Bf4', 'Nf6']",Queen's Pawn Game: Modern Defense
1920,1929,0-1,"['d4', 'g6', 'Bf4', 'Bg7', 'Nc3', 'd6', 'e4', 'e5', 'dxe5', 'dxe5']",Queen's Pawn Game: Modern Defense
1986,2011,1-0,"['d4', 'g6', 'Nf3', 'Bg7', 'Bf4', 'e6', 'e3', 'd6', 'Bd3', 'Ne7']",Queen's Pawn Game: Modern Defense
2154,2111,0-1,"['d4', 'g6', 'Nf3', 'Bg7', 'e4', 'c6', 'c4', 'd5', 'cxd5', 'cxd5']",Queen's Pawn Game: Modern Defense
1911,1889,0-1,"['d4', 'g6', 'c4', 'Bg7', 'e3', 'Nf6', 'Nf3', 'b6', 'Nc3', 'Bb7']",Queen's Pawn Game: Modern Defense
2085,2110,0-1,"['d4', 'g6', 'g3', 'Bg7', 'Bg2', 'Nf6', 'e3', 'c6', 'Nf3', 'd5']",Queen's Pawn Game: Modern Defense
2097,2179,0-1,"['d4', 'g6', 'c4', 'Bg7', 'Nf3', 'e6', 'Nc3', 'Ne7', 'Bg5', 'O-O']",Queen's Pawn Game: Modern Defense
1918,1894,1-0,"['d4', 'g6', 'Bf4', 'Bg7', 'e3', 'Nf6', 'Be2', 'd5', 'Nd2', 'Nbd7']",Queen's Pawn Game: Modern Defense
2287,2249,0-1,"['d4', 'g6', 'Nc3', 'Bg7', 'Bf4', 'c5', 'dxc5', 'e5', 'Bg3', 'Nc6']",Queen's Pawn Game: Modern Defense
2164,2071,1-0,"['d4', 'g6', 'e3', 'Bg7', 'Be2', 'e6', 'h4', 'Ne7', 'h5', 'gxh5']",Queen's Pawn Game: Modern Defense
2255,2525,0-1,"['d4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd6', 'e4', 'a6', 'Bg5', 'Nf6']",Queen's Pawn Game: Modern Defense
2329,2341,1-0,"['d4', 'g6', 'e4', 'Bg7', 'c3', 'c5', 'f4', 'cxd4', 'cxd4', 'd5']",Queen's Pawn Game: Modern Defense
2094,2072,1-0,"['d4', 'g6', 'c4', 'Bg7', 'e3', 'd6', 'Nf3', 'Nf6', 'Nbd2', 'O-O']",Queen's Pawn Game: Modern Defense
2453,2386,1-0,"['d4', 'g6', 'c4', 'Bg7', 'g3', 'd6', 'Bg2', 'Nf6', 'Nf3', 'O-O']",Queen's Pawn Game: Modern Defense
2402,2442,1/2-1/2,"['d4', 'g6', 'c4', 'd6', 'e3', 'Bg7', 'Nc3', 'Nf6', 'Bd3', 'O-O']",Queen's Pawn Game: Modern Defense
